symbol,date,1. open,2. high,3. low,4. close,5. volume
ADBE,2023-02-03,365.9,402.49,362.83,379.33,15313382
ADBE,2023-01-27,358.28,373.42,350.57,370.71,12858881
ADBE,2023-01-20,344.38,357.42,338.4,356.38,10209096
ADBE,2023-01-13,338.9,349.455,333.47,344.38,11852431
ADBE,2023-01-06,340.16,345.82,322.44,332.75,8714157
ADBE,2022-12-30,338.0,339.5,327.19,336.53,6670301
ADBE,2022-12-23,338.0,345.29,325.52,338.45,14492697
ADBE,2022-12-16,334.76,355.67,324.59,338.54,27018649
ADBE,2022-12-09,337.8,340.51,324.345,330.64,10815748
ADBE,2022-12-02,335.83,350.67,323.6749,341.53,15794980
ADBE,2022-11-25,329.53,338.5,320.2,334.3,9232224
ADBE,2022-11-18,338.07,350.9699,329.1383,330.86,14684836
ADBE,2022-11-11,288.97,342.31,287.57,341.15,20602438
ADBE,2022-11-04,323.49,325.58,278.23,285.75,19837380
ADBE,2022-10-28,308.43,330.5849,306.2,325.68,18720420
ADBE,2022-10-21,297.45,309.19,286.81,306.37,22882574
ADBE,2022-10-14,289.75,298.17,276.595,287.94,17461565
ADBE,2022-10-07,278.2694,305.5,277.0,288.77,20096883
ADBE,2022-09-30,286.03,288.9,274.73,275.2,27856177
ADBE,2022-09-23,294.88,299.28,280.06,284.56,28435807
ADBE,2022-09-16,391.09,396.39,292.14,299.5,52822608
ADBE,2022-09-09,367.23,396.09,365.37,394.78,10225632
ADBE,2022-09-02,380.09,382.86,361.7205,368.14,12444960
ADBE,2022-08-26,419.41,419.79,380.5,381.02,12013322
ADBE,2022-08-19,445.07,451.15,424.62,425.055,9947326
ADBE,2022-08-12,435.0,446.0,424.615,445.67,10721833
ADBE,2022-08-05,406.51,434.5425,402.245,433.43,11705999
ADBE,2022-07-29,400.11,411.38,378.16,410.12,12470469
ADBE,2022-07-22,383.83,414.62,374.01,401.9,11014138
ADBE,2022-07-15,386.57,391.515,361.46,379.86,11056140
ADBE,2022-07-08,363.5,392.07,359.82,389.44,9385775
ADBE,2022-07-01,388.8,389.385,357.56,368.48,11999830
ADBE,2022-06-24,355.02,388.06,353.51,387.72,14351333
ADBE,2022-06-17,377.36,385.65,338.0,360.79,26836806
ADBE,2022-06-10,437.59,440.0,390.185,393.84,11945245
ADBE,2022-06-03,427.22,441.9,412.79,429.76,17125220
ADBE,2022-05-27,404.01,428.55,391.0375,428.22,13674850
ADBE,2022-05-20,399.74,416.72,385.621,399.09,14405570
ADBE,2022-05-13,381.95,409.9899,370.27,405.45,20908863
ADBE,2022-05-06,397.13,424.23,382.82,391.01,15539124
ADBE,2022-04-29,405.7,414.2749,394.64,395.95,14880298
ADBE,2022-04-22,419.4,442.44,408.02,408.67,12238703
ADBE,2022-04-14,438.81,444.44,420.03,420.44,10807003
ADBE,2022-04-08,461.04,473.49,439.57,445.34,14244387
ADBE,2022-04-01,433.415,467.8,433.15,458.19,19545251
ADBE,2022-03-25,451.42,471.98,416.47,431.62,31398707
ADBE,2022-03-18,413.36,453.74,407.94,453.33,20330674
ADBE,2022-03-11,456.22,457.68,415.43,416.38,17473378
ADBE,2022-03-04,462.4,479.21,447.0,452.13,15262046
ADBE,2022-02-25,440.35,468.5199,416.8124,465.54,17719303
ADBE,2022-02-18,473.2,482.5337,441.77,442.56,20083222
ADBE,2022-02-11,516.0,522.48,472.8952,473.97,18631453
ADBE,2022-02-04,518.98,540.46,503.77,513.54,14439098
ADBE,2022-01-28,491.07,520.49,480.62,518.16,26265780
ADBE,2022-01-21,510.39,532.025,499.2701,499.91,13859586
ADBE,2022-01-14,500.0,541.59,497.01,520.6,17744107
ADBE,2022-01-07,566.65,575.0,504.0,510.7,22122110
ADBE,2021-12-31,575.04,582.88,562.78,567.06,9689991
ADBE,2021-12-23,545.61,572.57,538.05,569.62,14219770
ADBE,2021-12-17,652.77,675.21,545.135,556.64,33027600
ADBE,2021-12-10,617.47,655.72,605.725,654.45,14953775
ADBE,2021-12-03,668.0,694.89,604.3,616.53,19682474
ADBE,2021-11-26,696.275,699.54,647.14,662.1,9420419
ADBE,2021-11-19,658.37,699.5,655.19,688.37,8309599
ADBE,2021-11-12,666.56,669.66,642.1,657.6,7202262
ADBE,2021-11-05,651.05,677.76,634.78,662.72,10873359
ADBE,2021-10-29,644.47,659.19,633.27,650.36,9426394
ADBE,2021-10-22,610.65,644.43,607.57,643.58,9245528
ADBE,2021-10-15,574.5,612.25,571.495,610.09,9757074
ADBE,2021-10-08,574.5901,586.145,552.14,576.86,13057517
ADBE,2021-10-01,615.8,616.6562,568.61,577.47,17651073
ADBE,2021-09-24,646.035,653.93,615.06,622.71,16570858
ADBE,2021-09-17,663.04,666.47,640.24,654.48,12001314
ADBE,2021-09-10,667.35,668.87,656.55,658.94,5064913
ADBE,2021-09-03,659.7774,673.88,659.7774,666.59,7525524
ADBE,2021-08-27,645.87,662.61,645.52,658.52,6329144
ADBE,2021-08-20,637.03,652.0,623.6334,647.34,6966374
ADBE,2021-08-13,634.98,638.426,620.6,637.31,6063183
ADBE,2021-08-06,625.87,632.47,612.93,631.38,6127639
ADBE,2021-07-30,624.18,626.0,610.64,621.63,6804003
ADBE,2021-07-23,602.75,631.64,598.14,625.87,8611806
ADBE,2021-07-16,606.0,611.62,596.48,606.1,7376920
ADBE,2021-07-09,595.87,607.665,592.48,604.5,7671865
ADBE,2021-07-02,582.71,594.08,581.0,593.07,8014367
ADBE,2021-06-25,565.99,582.0,560.3501,579.66,10582062
ADBE,2021-06-18,545.04,570.0,535.72,565.59,19103746
ADBE,2021-06-11,504.99,541.85,502.0,541.26,11242915
ADBE,2021-06-04,504.54,506.5,487.34,504.5,7133927
ADBE,2021-05-28,494.64,511.37,492.01,504.58,10732088
ADBE,2021-05-21,487.03,496.23,472.0,488.07,8583123
ADBE,2021-05-14,487.54,489.04,468.5,486.56,10517683
ADBE,2021-05-07,510.97,511.74,475.92,488.73,10032567
ADBE,2021-04-30,513.57,520.45,507.15,508.34,8346867
ADBE,2021-04-23,523.13,524.0,504.06,515.84,9615936
ADBE,2021-04-16,499.29,525.44,498.44,525.08,9890816
ADBE,2021-04-09,483.69,504.6,480.5,504.04,10351131
ADBE,2021-04-01,469.03,487.04,461.5,483.34,11399379
ADBE,2021-03-26,444.86,469.77,444.86,469.09,20292770
ADBE,2021-03-19,444.4,457.41,437.77,441.5,14486767
ADBE,2021-03-12,439.76,454.07,420.78,444.3,15504059
ADBE,2021-03-05,465.68,473.8016,423.7101,440.83,16479543
ADBE,2021-02-26,470.48,477.35,450.12,459.67,16392428
ADBE,2021-02-19,500.03,506.51,476.1,479.12,8435483
ADBE,2021-02-12,494.26,499.9874,489.21,498.84,8097830
ADBE,2021-02-05,462.28,495.1,459.82,492.12,11382087
ADBE,2021-01-29,474.51,477.7,455.07,458.77,14708714
ADBE,2021-01-22,461.17,476.35,453.34,472.44,13584239
ADBE,2021-01-15,481.99,482.59,457.49,458.08,14156249
ADBE,2021-01-08,500.3,500.79,466.0,485.1,14947001
ADP,2023-10-06,240.58,247.65,238.045,246.38,6321932
ADP,2023-09-29,239.86,244.4,236.13,240.58,7619165
ADP,2023-09-22,246.16,248.14,237.62,239.35,5900481
ADP,2023-09-15,249.28,249.89,244.69,245.31,8213855
ADP,2023-09-08,254.88,255.57,248.86,249.37,5140307
ADP,2023-09-01,254.9,256.76,252.94,255.75,7425028
ADP,2023-08-25,250.37,254.145,248.91,253.05,5331403
ADP,2023-08-18,253.15,254.31,248.63,251.05,6920162
ADP,2023-08-11,246.89,254.13,246.38,252.82,5560920
ADP,2023-08-04,250.6,250.6,245.02,245.76,7534040
ADP,2023-07-28,237.38,256.84,236.98,250.61,11365210
ADP,2023-07-21,228.26,239.82,228.26,237.69,11353093
ADP,2023-07-14,219.24,229.71,219.2125,229.47,6812998
ADP,2023-07-07,218.22,222.155,216.25,218.74,5529573
ADP,2023-06-30,212.92,220.55,212.82,219.79,7530263
ADP,2023-06-23,221.47,222.28,213.21,213.83,6851586
ADP,2023-06-16,215.23,222.74,214.48,221.32,10058721
ADP,2023-06-09,217.05,217.96,213.48,215.22,6745107
ADP,2023-06-02,212.66,216.94,206.17,216.52,12720735
ADP,2023-05-26,216.86,217.4,208.81,212.48,9108364
ADP,2023-05-19,212.24,217.54,211.89,216.18,6959908
ADP,2023-05-12,216.37,216.4909,209.14,212.74,6405977
ADP,2023-05-05,219.23,222.55,213.11,215.48,7776693
ADP,2023-04-28,215.88,220.06,201.46,220.0,11318954
ADP,2023-04-21,216.23,219.47,213.81,215.21,5654175
ADP,2023-04-14,214.11,217.995,213.02,215.7,6725045
ADP,2023-04-06,218.54,219.05,211.32,216.11,9167603
ADP,2023-03-31,214.95,222.77,212.85,222.63,7673193
ADP,2023-03-24,213.91,219.16,211.41,214.13,9968235
ADP,2023-03-17,212.82,217.51,210.04,213.22,18374296
ADP,2023-03-10,224.77,226.43,213.33,213.56,9123460
ADP,2023-03-03,223.0,225.13,217.815,224.75,8760941
ADP,2023-02-24,226.69,228.34,219.69,221.58,6836122
ADP,2023-02-17,226.66,228.94,223.12,228.695,8686976
ADP,2023-02-10,223.63,228.34,221.88,225.82,9992339
ADP,2023-02-03,220.05,229.15,218.49,225.31,13647213
ADP,2023-01-27,236.48,241.86,220.21,220.8,14741582
ADP,2023-01-20,243.79,244.35,232.2,237.17,8430144
ADP,2023-01-13,241.12,246.67,237.46,245.36,7179969
ADP,2023-01-06,240.79,242.51,232.18,240.16,6464656
ADP,2022-12-30,241.37,242.735,236.05,238.86,3989890
ADP,2022-12-23,245.31,247.56,236.59,240.94,8017803
ADP,2022-12-16,258.66,274.92,244.44,247.05,11121753
ADP,2022-12-09,266.55,267.0,256.95,257.2,7081474
ADP,2022-12-02,263.49,270.875,254.64,269.9,10009784
ADP,2022-11-25,257.9,264.935,256.1501,263.95,4492447
ADP,2022-11-18,248.99,257.82,248.36,256.02,7428074
ADP,2022-11-11,238.52,255.955,236.32,249.23,9017351
ADP,2022-11-04,240.59,247.75,232.0801,236.86,8282442
ADP,2022-10-28,235.3,246.3,233.45,242.64,10287066
ADP,2022-10-21,230.33,239.26,227.42,232.74,8799629
ADP,2022-10-14,227.86,233.21,218.8,225.91,7831723
ADP,2022-10-07,228.35,241.125,225.91,227.12,8950707
ADP,2022-09-30,229.97,233.34,225.327,226.19,10793012
ADP,2022-09-23,230.82,237.09,227.6869,230.28,8216243
ADP,2022-09-16,245.08,245.75,228.24,233.64,11602219
ADP,2022-09-09,238.39,245.08,235.78,244.3,8014100
ADP,2022-09-02,248.96,250.9182,237.09,238.48,8267000
ADP,2022-08-26,259.0,259.0,250.2,250.48,5951574
ADP,2022-08-19,255.47,261.59,255.04,259.82,6615552
ADP,2022-08-12,249.62,257.16,247.27,256.78,6609089
ADP,2022-08-05,240.11,247.44,238.7,247.2,5953738
ADP,2022-07-29,221.0,242.04,216.36,241.12,8962774
ADP,2022-07-22,214.28,222.37,210.5,220.34,9186106
ADP,2022-07-15,216.89,217.43,206.865,214.13,5575178
ADP,2022-07-08,210.64,218.85,205.61,217.27,5670316
ADP,2022-07-01,218.27,220.499,209.1,213.23,8346547
ADP,2022-06-24,203.43,218.85,202.91,218.79,6544518
ADP,2022-06-17,206.88,210.14,196.61,200.28,10485467
ADP,2022-06-10,222.49,224.22,210.46,211.62,6439746
ADP,2022-06-03,224.16,225.2315,217.57,220.68,7263272
ADP,2022-05-27,211.29,224.71,209.73,224.66,7504203
ADP,2022-05-20,208.62,215.58,203.63,208.64,9675816
ADP,2022-05-13,214.04,215.23,204.32,208.79,11544519
ADP,2022-05-06,219.79,229.415,213.91,216.94,9556644
ADP,2022-04-29,223.17,232.78,217.48,218.18,11147998
ADP,2022-04-22,228.0,235.25,223.3,223.52,9027422
ADP,2022-04-14,237.73,238.72,228.62,229.2,7570786
ADP,2022-04-08,233.76,240.634,233.37,237.71,10179083
ADP,2022-04-01,219.09,233.9,218.12,233.5,9634178
ADP,2022-03-25,214.25,219.07,210.36,219.04,7375087
ADP,2022-03-18,207.57,217.47,206.21,214.69,13950453
ADP,2022-03-11,207.72,213.06,204.94,207.27,10717608
ADP,2022-03-04,203.43,209.61,201.15,208.46,9096830
ADP,2022-02-25,200.45,204.54,192.26,204.36,6632430
ADP,2022-02-18,204.38,205.225,199.2,200.45,9490707
ADP,2022-02-11,206.89,211.39,203.69,203.79,10113835
ADP,2022-02-04,199.34,208.32,198.09,206.25,11340517
ADP,2022-01-28,215.88,219.37,192.69,199.27,16945349
ADP,2022-01-21,226.0,229.45,216.83,217.13,7758697
ADP,2022-01-14,236.34,237.92,226.93,228.75,7097491
ADP,2022-01-07,245.06,247.465,238.73,238.84,9111100
ADP,2021-12-31,243.1,248.96,242.51,246.58,4503580
ADP,2021-12-23,226.48,243.76,225.145,242.0,5116375
ADP,2021-12-17,236.34,237.29,227.68,229.41,8729177
ADP,2021-12-10,232.38,236.86,230.68,236.73,7691088
ADP,2021-12-03,231.11,237.18,224.55,229.89,12543597
ADP,2021-11-26,237.48,241.18,229.07,229.62,5415205
ADP,2021-11-19,231.8,239.26,229.77,237.91,6016695
ADP,2021-11-12,230.2,231.865,225.69,230.93,5450202
ADP,2021-11-05,224.11,230.12,221.06,229.6,6072680
ADP,2021-10-29,217.84,225.0,217.307,224.49,7764677
ADP,2021-10-22,211.57,218.76,210.5,217.75,5494933
ADP,2021-10-15,205.56,213.05,202.2511,212.98,6188645
ADP,2021-10-08,200.39,208.81,199.21,206.16,6420711
ADP,2021-10-01,201.39,204.34,196.78,202.0,6723707
ADP,2021-09-24,196.88,202.89,196.1,202.22,5795401
ADP,2021-09-17,202.49,204.26,197.42,198.67,9977290
ADP,2021-09-10,206.86,207.33,200.65,200.83,5741088
ADP,2021-09-03,209.09,210.83,204.371,207.38,6810710
ADP,2021-08-27,212.2,212.63,206.2001,208.96,6582048
ADP,2021-08-20,213.93,216.67,207.5,211.58,8903667
ADP,2021-08-13,213.43,217.15,212.285,215.17,8232669
ADP,2021-08-06,210.54,213.94,208.72,213.0,6859621
ADP,2021-07-30,205.74,210.315,203.22,209.63,7975734
ADP,2021-07-23,204.24,206.54,200.5027,206.08,7528506
ADP,2021-07-16,201.9,208.58,200.91,205.6,7079619
ADP,2021-07-09,202.32,203.97,199.32,203.72,5133643
ADP,2021-07-02,197.56,201.94,195.69,201.48,5767231
ADP,2021-06-25,193.78,198.06,193.65,197.36,5881596
ADP,2021-06-18,198.57,199.63,192.18,192.9,8657881
ADP,2021-06-11,198.04,200.51,196.12,199.65,6767172
ADP,2021-06-04,197.75,199.525,195.21,197.72,5387760
ADP,2021-05-28,196.46,198.35,193.6,196.02,10983514
ADP,2021-05-21,194.06,196.79,187.29,195.28,7066239
ADP,2021-05-14,195.99,196.665,188.96,194.64,8921041
ADP,2021-05-07,189.17,196.57,188.87,194.89,9805381
ADP,2021-04-30,195.57,196.54,184.85,186.99,10180723
ADP,2021-04-23,192.0145,197.28,191.67,195.86,6601207
ADP,2021-04-16,188.72,193.5247,188.43,192.94,7814941
ADP,2021-04-09,189.82,193.765,185.61,189.44,7942841
ADP,2021-04-01,191.76,193.44,187.05,189.4,6381976
ADP,2021-03-26,182.96,192.98,182.52,192.69,10062739
ADP,2021-03-19,182.77,190.5,182.21,183.93,18585386
ADP,2021-03-12,179.27,184.59,177.74,182.77,9492002
ADP,2021-03-05,175.77,179.0,169.925,178.26,10044598
ADP,2021-02-26,168.68,177.615,167.13,174.02,10306946
ADP,2021-02-19,165.85,173.4,164.52,169.29,7465675
ADP,2021-02-12,167.96,168.73,164.235,167.03,8068590
ADP,2021-02-05,165.28,171.56,165.17,167.28,8335009
ADP,2021-01-29,161.36,172.87,160.83,165.12,13651870
ADP,2021-01-22,161.13,162.83,159.81,161.98,6907757
ADP,2021-01-15,170.93,171.58,159.31,161.12,11484034
ADP,2021-01-08,175.97,176.57,166.0325,171.05,9639789
ABNB,2023-10-06,136.55,138.0,121.67,126.36,31114731
ABNB,2023-09-29,130.8,141.075,130.8,137.21,20960826
ABNB,2023-09-22,141.93,144.4,131.12,132.2,32013605
ABNB,2023-09-15,146.22,151.155,141.69,142.75,105568945
ABNB,2023-09-08,141.15,146.85,139.01,145.82,45424496
ABNB,2023-09-01,127.0,134.5,124.95,132.69,21059393
ABNB,2023-08-25,126.155,129.185,123.49,125.79,19823430
ABNB,2023-08-18,133.56,133.79,123.38,125.06,20553297
ABNB,2023-08-11,142.0,144.0,131.7,133.68,20004897
ABNB,2023-08-04,153.86,154.95,137.62,140.17,36122477
ABNB,2023-07-28,147.06,154.49,144.18,153.33,22140296
ABNB,2023-07-21,142.29,149.99,142.29,148.77,30908510
ABNB,2023-07-14,130.18,143.57,128.77,143.34,31941924
ABNB,2023-07-07,129.28,134.27,126.06,130.32,15317424
ABNB,2023-06-30,122.9,131.88,122.8,128.16,23130441
ABNB,2023-06-23,126.37,129.26,124.0,124.73,19837004
ABNB,2023-06-16,119.365,129.2,118.88,128.68,31348021
ABNB,2023-06-09,115.12,122.74,112.315,117.86,29853924
ABNB,2023-06-02,107.725,118.45,103.74,118.06,32416757
ABNB,2023-05-26,106.26,110.73,103.74,106.81,28734999
ABNB,2023-05-19,105.06,112.34,103.55,107.38,34052565
ABNB,2023-05-12,123.16,128.96,104.21,105.275,84092168
ABNB,2023-05-05,119.26,122.65,116.18,119.9,24944612
ABNB,2023-04-28,115.53,120.47,112.2867,119.67,19332743
ABNB,2023-04-21,115.42,121.32,112.02,115.5,25447542
ABNB,2023-04-14,108.69,115.84,108.4001,114.65,23613908
ABNB,2023-04-06,123.0,123.09,107.66,109.69,28717008
ABNB,2023-03-31,117.99,125.94,116.015,124.4,19443843
ABNB,2023-03-24,118.06,125.43,115.39,116.92,21664089
ABNB,2023-03-17,115.722,120.06,111.51,118.15,30214399
ABNB,2023-03-10,126.355,130.85,115.85,118.3,25576606
ABNB,2023-03-03,123.95,126.3843,119.36,125.73,26562247
ABNB,2023-02-24,129.77,132.85,120.1914,122.78,24510921
ABNB,2023-02-17,110.0,144.63,109.81,131.6,87397046
ABNB,2023-02-10,117.41,120.21,106.5383,108.87,22179520
ABNB,2023-02-03,114.13,121.4,108.82,118.7,26688379
ABNB,2023-01-27,101.99,117.12,99.841,115.94,27871712
ABNB,2023-01-20,99.915,103.8001,97.57,101.28,21659237
ABNB,2023-01-13,90.255,100.6999,86.75,100.37,30428105
ABNB,2023-01-06,87.385,88.84,84.3,88.52,16485683
ABNB,2022-12-30,84.78,86.06,81.91,85.5,16318035
ABNB,2022-12-23,89.51,90.86,82.58,85.25,26338492
ABNB,2022-12-16,93.76,100.65,88.56,89.57,30943076
ABNB,2022-12-09,100.0,101.17,86.88,94.7,35144502
ABNB,2022-12-02,97.0,102.76,94.81,101.0,26387210
ABNB,2022-11-25,97.01,98.8299,92.98,97.67,17680050
ABNB,2022-11-18,107.74,111.235,96.6,97.77,25085032
ABNB,2022-11-11,96.76,109.77,93.28,109.57,34660330
ABNB,2022-11-04,113.06,113.8,91.2723,96.09,75721694
ABNB,2022-10-28,118.33,119.91,110.39,115.21,24351450
ABNB,2022-10-21,112.33,120.71,111.03,119.95,22521054
ABNB,2022-10-14,108.55,116.448,103.595,109.16,26363586
ABNB,2022-10-07,105.49,114.41,102.18,108.54,21851868
ABNB,2022-09-30,101.78,111.13,101.56,105.04,23892918
ABNB,2022-09-23,116.87,121.66,99.71,101.75,31852480
ABNB,2022-09-16,124.25,129.38,117.59,118.75,40120445
ABNB,2022-09-09,114.09,123.71,110.5,123.48,18164006
ABNB,2022-09-02,111.77,116.46,108.17,113.64,25095333
ABNB,2022-08-26,110.36,118.27,109.97,112.82,22938863
ABNB,2022-08-19,123.55,126.4345,114.1,114.76,22255183
ABNB,2022-08-12,118.155,127.09,112.8,124.51,28235744
ABNB,2022-08-05,110.0,119.24,107.48,117.11,60257929
ABNB,2022-07-29,103.78,111.16,101.1,110.98,21806312
ABNB,2022-07-22,96.78,110.1,95.98,103.97,28138208
ABNB,2022-07-15,96.0,97.6861,90.17,94.66,33013487
ABNB,2022-07-08,88.88,98.12,86.75,97.35,26506969
ABNB,2022-07-01,103.96,105.45,86.71,91.41,36625594
ABNB,2022-06-24,102.69,104.8888,93.02,103.51,56656957
ABNB,2022-06-17,102.85,105.33,92.09,99.49,42491862
ABNB,2022-06-10,123.33,125.51,108.32,108.91,23524023
ABNB,2022-06-03,120.5,123.0,114.395,119.83,25759016
ABNB,2022-05-27,113.545,120.7,103.7406,120.5,32894527
ABNB,2022-05-20,121.0,121.07,107.4501,112.55,40158494
ABNB,2022-05-13,131.76,131.885,111.22,121.45,59590396
ABNB,2022-05-06,153.21,158.74,133.04,135.84,64144290
ABNB,2022-04-29,154.33,163.24,150.44,153.21,21580298
ABNB,2022-04-22,169.27,172.61,154.78,156.09,18742927
ABNB,2022-04-14,159.84,174.64,157.28,170.7,20327286
ABNB,2022-04-08,175.02,179.09,159.35,162.56,19301345
ABNB,2022-04-01,167.22,178.88,162.43,173.07,19867118
ABNB,2022-03-25,164.57,171.0,159.0,167.22,18601340
ABNB,2022-03-18,143.41,167.18,136.04,167.0,32328529
ABNB,2022-03-11,145.0,155.0,131.5,145.14,35667938
ABNB,2022-03-04,155.025,159.22,140.46,142.7,33715334
ABNB,2022-02-25,172.13,176.38,141.1795,155.09,34647086
ABNB,2022-02-18,166.63,191.73,165.03,174.9,55462296
ABNB,2022-02-11,156.79,177.06,153.44,166.53,28593825
ABNB,2022-02-04,144.8028,157.39,143.81,155.56,22205392
ABNB,2022-01-28,150.0,152.4,134.3743,142.77,37420747
ABNB,2022-01-21,156.91,165.2,152.41,156.73,23031718
ABNB,2022-01-14,159.7601,171.99,152.1,163.99,24866993
ABNB,2022-01-07,165.2966,175.9,156.34,166.05,23800685
ABNB,2021-12-31,169.8064,172.73,165.02,166.49,11791107
ABNB,2021-12-23,151.16,171.99,151.0,171.31,19752640
ABNB,2021-12-17,178.25,180.0,149.44,157.91,53080184
ABNB,2021-12-10,167.275,187.5,162.85,180.42,27795543
ABNB,2021-12-03,176.88,180.7,160.49,166.75,35806152
ABNB,2021-11-26,190.44,190.76,167.04,173.86,29890545
ABNB,2021-11-19,206.2,212.5838,190.5,196.42,31080574
ABNB,2021-11-12,203.35,211.3361,187.5,206.54,46441664
ABNB,2021-11-05,170.5,203.295,170.5,201.62,47475469
ABNB,2021-10-29,166.69,172.65,166.65,170.66,13006605
ABNB,2021-10-22,167.5,172.81,165.16,166.64,14132718
ABNB,2021-10-15,170.0,176.75,166.63,169.18,19336009
ABNB,2021-10-08,171.99,174.0999,160.63,169.97,15645690
ABNB,2021-10-01,175.0,176.319,165.71,173.01,18329707
ABNB,2021-09-24,162.24,176.96,159.445,175.88,29248582
ABNB,2021-09-17,160.25,170.0,154.79,166.59,43951969
ABNB,2021-09-10,159.72,168.2356,159.55,165.2,26804540
ABNB,2021-09-03,154.41,160.64,151.92,158.0,23460634
ABNB,2021-08-27,144.9,163.0587,144.15,154.18,46153684
ABNB,2021-08-20,151.99,152.03,141.5,143.7,28494200
ABNB,2021-08-13,148.74,152.76,144.51,152.76,42982612
ABNB,2021-08-06,143.85,150.41,143.2801,149.99,23425864
ABNB,2021-07-30,139.13,145.0,137.2,144.01,25206443
ABNB,2021-07-23,131.36,141.2898,130.31,138.73,26199380
ABNB,2021-07-16,148.99,150.42,133.51,134.31,30363905
ABNB,2021-07-09,150.08,152.8,139.53,149.64,22612639
ABNB,2021-07-02,148.615,157.41,144.245,150.23,38367158
ABNB,2021-06-25,152.52,154.59,145.83,149.67,37792149
ABNB,2021-06-18,149.25,154.8,146.85,152.52,47519293
ABNB,2021-06-11,150.96,150.96,141.04,148.44,34814885
ABNB,2021-06-04,143.89,152.7,141.59,150.73,52415421
ABNB,2021-05-28,135.5,145.0,133.56,140.4,60429422
ABNB,2021-05-21,137.1562,138.89,129.71,134.71,92836257
ABNB,2021-05-14,150.2839,150.5,131.28,141.2,52722798
ABNB,2021-05-07,173.19,173.44,148.78,151.21,27060782
ABNB,2021-04-30,175.21,183.22,171.07,172.71,14538061
ABNB,2021-04-23,177.32,178.72,164.12,174.25,18770970
ABNB,2021-04-16,179.68,181.49,172.14,178.69,15085142
ABNB,2021-04-09,191.66,194.48,177.25,179.5,18355962
ABNB,2021-04-01,175.36,193.99,173.5,188.24,13413040
ABNB,2021-03-26,196.85,203.3,168.0,174.4,19784147
ABNB,2021-03-19,209.5384,215.49,187.81,194.39,20898998
ABNB,2021-03-12,179.9924,208.7,177.0301,206.74,28801750
ABNB,2021-03-05,195.82,200.0,161.9,179.81,54318623
ABNB,2021-02-26,200.7,214.1,175.0,206.35,46007574
ABNB,2021-02-19,216.24,218.78,192.17,201.07,12854306
ABNB,2021-02-12,199.93,219.94,191.5001,212.68,19922432
ABNB,2021-02-05,187.4803,197.25,177.11,195.31,18676606
ABNB,2021-01-29,186.05,216.0,170.03,183.63,36561026
ABNB,2021-01-22,173.0,185.3066,155.33,181.87,37958073
ABNB,2021-01-15,147.99,187.42,143.61,169.27,41944591
ABNB,2021-01-08,150.99,155.54,137.0,149.77,25696460
ALGN,2023-10-06,302.97,305.36,275.37,284.64,3651919
ALGN,2023-09-29,298.08,311.79,293.42,305.32,3002521
ALGN,2023-09-22,331.13,332.485,297.09,298.56,3112060
ALGN,2023-09-15,335.0,336.11,316.32,332.09,2906562
ALGN,2023-09-08,374.9,374.9,330.36,332.26,3391065
ALGN,2023-09-01,360.49,375.68,356.45,374.9,2219089
ALGN,2023-08-25,351.0,369.5,342.0,356.35,2666719
ALGN,2023-08-18,351.33,364.7,344.25,350.36,2589703
ALGN,2023-08-11,361.86,364.61,342.2,352.88,2411419
ALGN,2023-08-04,384.9,384.9,359.72,361.44,2852701
ALGN,2023-07-28,337.25,413.2,324.89,381.9,8056124
ALGN,2023-07-21,362.53,371.99,330.74,337.37,5475733
ALGN,2023-07-14,330.89,371.39,330.89,366.88,2898013
ALGN,2023-07-07,350.7,351.38,323.53,329.54,2501737
ALGN,2023-06-30,328.01,356.24,327.67,353.64,2839954
ALGN,2023-06-23,327.02,335.1,320.53,328.83,2663599
ALGN,2023-06-16,304.81,335.87,301.89,330.29,4016987
ALGN,2023-06-09,302.0,311.74,300.29,304.44,2457979
ALGN,2023-06-02,283.79,302.68,273.465,302.0,3244387
ALGN,2023-05-26,291.04,304.36,277.76,285.39,3861978
ALGN,2023-05-19,293.0,300.37,285.19,290.99,2978365
ALGN,2023-05-12,311.8,312.285,291.295,293.71,3106002
ALGN,2023-05-05,324.89,326.505,297.83,313.64,3912631
ALGN,2023-04-28,355.14,363.27,309.0,325.3,6515879
ALGN,2023-04-21,343.17,357.98,341.705,355.14,2944647
ALGN,2023-04-14,319.58,346.48,316.62,342.27,3209643
ALGN,2023-04-06,333.29,335.08,312.47,323.14,2275601
ALGN,2023-03-31,308.25,335.15,301.86,334.14,3598245
ALGN,2023-03-24,320.19,330.71,300.86,306.7,4495924
ALGN,2023-03-17,311.41,327.98,307.37,320.87,5499744
ALGN,2023-03-10,337.395,357.0,306.71,312.79,5632352
ALGN,2023-03-03,309.3,335.67,302.2,334.56,4479219
ALGN,2023-02-24,313.0,315.35,297.2613,306.28,3385041
ALGN,2023-02-17,319.25,339.1,312.61,316.71,4880944
ALGN,2023-02-10,347.995,364.76,310.38,315.81,6141715
ALGN,2023-02-03,263.5,368.87,261.495,343.1,10388547
ALGN,2023-01-27,246.12,270.0,244.84,269.2,5110450
ALGN,2023-01-20,238.78,254.71,230.175,243.01,4327907
ALGN,2023-01-13,224.03,240.15,222.08,239.76,4516947
ALGN,2023-01-06,215.46,225.23,208.285,220.77,3606946
ALGN,2022-12-30,203.23,214.2,200.16,210.9,3280676
